timestamp,open,high,low,close,volume
1606194000000,9.75,9.75,9.744000434875488,9.744000434875488,900
1606280400000,9.744000434875488,9.744000434875488,9.744000434875488,9.744000434875488,100
1606453200000,9.800000190734863,9.819999694824219,9.800000190734863,9.819999694824219,4500
1606712400000,9.819999694824219,10.800000190734863,9.720000267028809,9.949999809265137,53300
1606798800000,9.873000144958496,9.970000267028809,9.873000144958496,9.970000267028809,2000
1606885200000,10.109999656677246,10.109999656677246,9.970000267028809,10.050000190734863,78500
1606971600000,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,1200
1607058000000,10.039999961853027,10.1850004196167,9.989999771118164,10.0600004196167,84100
1607317200000,10.100000381469727,10.25,10.050000190734863,10.199999809265137,187700
1607403600000,10.119999885559082,10.199999809265137,9.899999618530273,10.1899995803833,14300
1607490000000,10.210000038146973,11.390000343322754,10.199999809265137,10.300000190734863,213500
1607576400000,10.180000305175781,10.25,10.15999984741211,10.25,268400
1607662800000,10.350000381469727,11.039999961853027,10.130000114440918,10.350000381469727,269400
1607922000000,10.489999771118164,11.039999961853027,10.140000343322754,10.300000190734863,62800
1608008400000,10.223999977111816,10.460000038146973,10.0,10.340999603271484,101200
1608094800000,10.5,10.567000389099121,10.25,10.4399995803833,4400
1608181200000,10.274999618530273,10.5,10.199999809265137,10.300000190734863,8200
1608267600000,10.199999809265137,10.34000015258789,10.149999618530273,10.34000015258789,28000
1608526800000,10.199999809265137,10.329999923706055,10.199999809265137,10.229999542236328,411000
1608613200000,10.25,10.279999732971191,10.149999618530273,10.239999771118164,41900
1608699600000,10.100000381469727,10.329999923706055,10.100000381469727,10.25,69500
1608786000000,10.348999977111816,10.5,10.289999961853027,10.300000190734863,3100
1609131600000,10.40999984741211,10.45199966430664,10.319999694824219,10.319999694824219,280200
1609218000000,10.380000114440918,10.604999542236328,9.970000267028809,10.289999961853027,96100
1609304400000,10.4399995803833,10.6899995803833,10.289999961853027,10.420000076293945,356200
1609390800000,10.680000305175781,10.680000305175781,10.109999656677246,10.109999656677246,131100
1609736400000,10.300000190734863,10.649999618530273,10.220000267028809,10.300000190734863,57600
1609822800000,10.4399995803833,10.600000381469727,10.352999687194824,10.352999687194824,16200
1609909200000,10.449999809265137,10.449999809265137,10.220000267028809,10.380000114440918,6200
1609995600000,10.420000076293945,10.420000076293945,10.376999855041504,10.40999984741211,600
1610082000000,10.347999572753906,10.420000076293945,10.300000190734863,10.420000076293945,4100
1610341200000,10.449999809265137,10.449999809265137,10.300000190734863,10.399999618530273,3900
1610427600000,10.479999542236328,10.670000076293945,10.270000457763672,10.3100004196167,199600
1610514000000,10.600000381469727,10.600000381469727,10.274999618530273,10.520000457763672,419400
1610600400000,10.329999923706055,10.600000381469727,10.3100004196167,10.5,156700
1610686800000,10.449999809265137,10.479999542236328,10.25,10.350000381469727,543800
1611032400000,10.489999771118164,10.489999771118164,10.335000038146973,10.399999618530273,364100
1611118800000,10.329999923706055,10.489999771118164,10.329999923706055,10.425000190734863,54300
1611205200000,10.489999771118164,10.59000015258789,10.34000015258789,10.420000076293945,16900
1611291600000,10.510000228881836,10.680000305175781,10.460000038146973,10.5,82200
1611550800000,10.59000015258789,10.720000267028809,10.430000305175781,10.460000038146973,101700
1611637200000,10.470000267028809,10.569999694824219,10.350000381469727,10.449999809265137,281600
1611723600000,10.300000190734863,10.380000114440918,10.199999809265137,10.300000190734863,336900
1611810000000,10.399999618530273,10.420000076293945,10.300000190734863,10.390000343322754,316700
1611896400000,10.350000381469727,10.390000343322754,10.300000190734863,10.380000114440918,57200
1612155600000,10.380000114440918,10.4399995803833,10.319999694824219,10.350000381469727,49900
1612242000000,10.369999885559082,10.5,10.359999656677246,10.5,50600
1612328400000,10.510000228881836,10.630000114440918,10.460000038146973,10.619999885559082,74300
1612414800000,10.59000015258789,10.75,10.449999809265137,10.510000228881836,73100
1612501200000,10.470000267028809,10.539999961853027,10.460000038146973,10.520000457763672,48200
1612760400000,10.510000228881836,10.529999732971191,10.449999809265137,10.449999809265137,67600
1612846800000,10.5,10.5,10.369999885559082,10.390000343322754,53500
1612933200000,10.449999809265137,10.449999809265137,10.350000381469727,10.430000305175781,91900
1613019600000,10.449999809265137,11.210000038146973,10.399999618530273,10.520000457763672,373100
1613106000000,10.5,10.5600004196167,10.40999984741211,10.460000038146973,283600
1613451600000,10.489999771118164,10.550000190734863,10.40999984741211,10.479999542236328,111300
1613538000000,10.600000381469727,10.800000190734863,10.5,10.760000228881836,209900
1613624400000,10.75,10.989999771118164,10.630000114440918,10.979999542236328,287100
1613710800000,10.75,10.979999542236328,10.729999542236328,10.800000190734863,165900
1613970000000,10.75,10.789999961853027,10.600000381469727,10.699999809265137,220500
1614056400000,10.5600004196167,10.5600004196167,10.050000190734863,10.449999809265137,162600
1614142800000,10.449999809265137,10.65999984741211,10.329999923706055,10.4399995803833,104000
1614229200000,10.510000228881836,10.579999923706055,10.199999809265137,10.319999694824219,130800
1614315600000,10.40999984741211,10.517000198364258,10.220000267028809,10.25,150000
1614574800000,13.449999809265137,15.149999618530273,12.710000038146973,13.949999809265137,40481700
1614661200000,14.5,15.149999618530273,13.010000228881836,13.140000343322754,10932300
1614747600000,13.800000190734863,14.100000381469727,12.5,12.59000015258789,5236700
1614834000000,12.5,12.630000114440918,11.0600004196167,11.329999923706055,6856200
1614920400000,12.199999809265137,12.550000190734863,11.300000190734863,12.5,3702600
1615179600000,13.029999732971191,13.199999809265137,11.90999984741211,12.0,2489200
1615266000000,12.5,12.699999809265137,12.0600004196167,12.289999961853027,1773500
1615352400000,12.550000190734863,12.960000038146973,11.800000190734863,12.40999984741211,2066300
1615438800000,12.8100004196167,12.8100004196167,12.119999885559082,12.40999984741211,1985600
1615525200000,12.300000190734863,12.449999809265137,12.039999961853027,12.220000267028809,1250000
1615780800000,12.4399995803833,12.579999923706055,12.079999923706055,12.3100004196167,1102500
1615867200000,12.350000381469727,12.399999618530273,11.550000190734863,11.869999885559082,1552700
1615953600000,11.699999809265137,12.180000305175781,11.5,11.989999771118164,1239800
1616040000000,11.850000381469727,12.039999961853027,11.3100004196167,11.470000267028809,1408800
1616126400000,11.508000373840332,12.0600004196167,11.289999961853027,11.600000381469727,856600
1616385600000,12.25,13.170000076293945,12.010000228881836,12.510000228881836,2589400
1616472000000,12.77400016784668,12.949999809265137,11.90999984741211,12.079999923706055,1878400
1616558400000,12.350000381469727,12.390000343322754,11.300000190734863,11.350000381469727,1909900
1616644800000,11.130000114440918,11.890000343322754,10.800000190734863,11.890000343322754,3111900
1616731200000,12.180000305175781,12.1899995803833,11.359999656677246,11.680000305175781,1194100
1616990400000,12.100000381469727,12.600000381469727,11.710000038146973,11.850000381469727,1571100
1617076800000,11.710000038146973,11.789999961853027,11.350000381469727,11.399999618530273,961600
1617163200000,11.470000267028809,11.869999885559082,11.4399995803833,11.84000015258789,764600
1617249600000,11.949999809265137,11.991999626159668,11.229999542236328,11.479999542236328,1147000
1617595200000,11.789999961853027,11.789999961853027,10.920000076293945,11.029999732971191,1442600
1617681600000,11.09000015258789,11.09000015258789,10.890000343322754,10.989999771118164,717800
1617768000000,11.0,11.319999694824219,10.600000381469727,10.779999732971191,1214200
1617854400000,10.789999961853027,11.130000114440918,10.680000305175781,11.109999656677246,1018900
1617940800000,11.149999618530273,11.25,10.899999618530273,11.100000381469727,791000
1618200000000,11.0,11.15999984741211,10.699999809265137,10.84000015258789,676500
