timestamp,open,high,low,close,volume
1733893200000,598.5036997474019,601.1218330792508,598.2270340236872,600.1635131835938,28677700
1733979600000,599.2940188154165,599.8670086682928,597.071044921875,597.071044921875,31543800
1734066000000,599.1162729918287,599.8374853272288,595.5693676109008,596.9525756835938,35904700
1734325200000,598.7210976209475,600.4797462916116,597.9406083278325,599.5015869140625,43695200
1734411600000,596.9327804455652,597.900989889001,595.6484074425919,597.0315551757812,55773500
1734498000000,596.7253257724597,599.1261307957567,578.852646053902,579.2379760742188,108248700
1734584400000,584.2568879572754,585.8772036337424,578.8130614589971,579.06005859375,85919500
1734670800000,576.716609074651,590.5751556827481,575.8640332815654,586.01513671875,125716700
1734930000000,585.7574336728889,590.1291009674258,582.555448912475,589.5244140625,57635800
1735016400000,590.8824907923924,596.1166566065269,590.2975890385056,596.0769653320312,33160100
1735189200000,594.2926551063172,597.2467510278158,592.8850063759046,596.11669921875,41219100
1735275600000,592.349606135686,592.5875722637912,585.628530262738,589.8416137695312,64969300
1735534800000,582.7835057007663,586.6000397682428,579.3336924072994,583.110595703125,56578800
1735621200000,584.7858235548729,585.5095236812081,579.3435211584518,580.9891357421875,57052700
1735794000000,584.2704470278884,585.9953233352497,575.4576529464935,579.5617065429688,50204000
1735880400000,582.4266373983825,587.4525452187247,581.3361558939639,586.8082275390625,37888500
1736139600000,591.0906669897693,594.4908658796807,588.4438157230102,590.1885375976562,47679400
1736226000000,592.2305931115341,592.5577435625502,581.6830616942256,583.5169677734375,60393100
1736312400000,583.5863907900373,585.4500653976103,580.1167928192344,584.3695068359375,47304700
1736485200000,580.7908883545033,580.8602875756501,573.5245418299866,575.4476928710938,73105000
1736744400000,570.7687264554227,576.6967632072416,570.352331124668,576.3399047851562,47910100
1736830800000,579.2840683920101,579.9185236912625,573.3262632797856,577.1329345703125,48420600
1736917200000,585.2022507077428,588.7808787490047,584.082061353333,587.6309814453125,56900200
1737003600000,589.0088467012978,589.1872759074608,585.7969999803885,586.5008544921875,43319700
1737090000000,591.7746725476055,594.1537892227647,590.4363626944013,592.3892822265625,58070600
1737435600000,595.4524359229735,597.8216903968008,593.4698083475514,597.811767578125,42532900
1737522000000,600.6568607265118,602.5403812111362,600.1017274002533,601.17236328125,48196000
1737608400000,600.5379115165184,604.45361328125,600.2603751042184,604.45361328125,41152100
1737694800000,604.5130086851335,605.4746144426255,601.5291447490314,602.68896484375,34604700
1737954000000,589.6433081706125,594.4809239383382,589.4748017805242,594.1636962890625,70361100
1738040400000,595.4028949130045,600.1116355041081,592.0621722182419,599.26904296875,44433300
1738126800000,598.4759021527152,598.882374668965,594.0149903221018,596.58251953125,37177400
1738213200000,598.7138485875727,601.3308707916877,595.5019413509543,599.784423828125,39281300
1738299600000,602.2231232896551,604.6617769781066,595.8291372870628,596.5924682617188,66566900
1738558800000,587.5219003161839,595.0757062127931,585.3608436126516,592.57763671875,65857200
1738645200000,592.6371547762964,597.0682984855546,592.0919442792167,596.5528564453125,33457800
1738731600000,595.4226979994195,599.1202788798545,593.3805941197304,598.9715576171875,30653100
1738818000000,600.7262552580012,601.1822813993956,597.3954553264954,601.0534057617188,35771500
1738904400000,601.6184099530446,602.8476293093627,594.8377973519179,595.5515747070312,50788500
1739163600000,598.7833062959043,600.2405085459313,597.5044727650717,599.5961303710938,26048700
1739250000000,597.3160883906734,600.5973344853313,597.197135580987,600.0521240234375,30056700
1739336400000,593.9952408058122,599.2987454315366,593.3112318639063,598.1190795898438,45076100
1739422800000,599.2293791218168,604.6419745466134,597.9605288512577,604.4337768554688,40921300
1739509200000,604.6418973129976,605.6827646257742,603.7794592105552,604.4039916992188,26910400
1739854800000,605.5737189248886,606.1784057617188,603.0954346706795,606.1784057617188,26749000
1739941200000,604.7807369178573,607.9033390687135,604.2652343829255,607.60595703125,31011100
1740027600000,606.2280223913441,606.3668208452111,601.7473251371486,605.078125,36554000
1740114000000,604.8599570126433,604.9987554556133,594.2628108513653,594.728759765625,76519800
1740373200000,596.7907388152252,597.7919754098276,591.3087445913096,592.0225219726562,50737200
1740459600000,591.9630651720931,592.6966277098621,584.4389667405298,589.0783081054688,58266500
1740546000000,590.7536120583931,594.3719315476118,586.718957724097,589.3756713867188,43321600
1740632400000,591.665568384651,592.8254489982988,579.571589429075,579.9680786132812,74196700
1740718800000,580.4736791128596,589.5540864732496,577.3807850421597,589.018798828125,88744100
1740978000000,591.0013951605243,592.1513529367862,574.8628395664972,578.69921875,74249200
1741064400000,574.6744623566839,580.305116672504,567.2792406875518,571.8491821289062,109648200
1741150800000,571.6806979232716,579.7995595159383,568.1020700009266,577.995361328125,71230500
1741237200000,570.481188331108,575.1304520011837,565.1677614238747,567.7352905273438,80094900
1741323600000,565.9410048616534,572.374620972555,560.7167623995564,570.9173583984375,81158800
1741579200000,562.6598126082816,564.5928260670291,550.7640472991095,555.710693359375,99326600
1741665600000,554.5408770802754,559.1207412786642,547.2249775415542,551.091064453125,88102100
1741752000000,557.2868261582678,558.2186634905289,548.8805050365849,554.0155029296875,69588200
1741838400000,553.6388449829802,554.2534547102391,544.9053726595178,546.6302490234375,74079400
1741924800000,551.2795110234803,558.9324851362809,546.6996460395349,557.9213256835938,62660300
1742184000000,557.9013981951625,564.7613323506962,557.4652177604464,562.2235717773438,49008700
1742270400000,559.8939850390469,560.1121055231899,554.203853884888,556.1468505859375,66041400
1742356800000,557.9410986045036,565.9905608911315,556.7515100807932,562.2037353515625,66556000
1742443200000,558.4367918514132,565.6138937221895,557.7130916703615,560.5780029296875,62958200
1742529600000,556.0897976294804,561.6677826377718,554.8469278493619,560.762939453125,83763000
1742788800000,567.5440394813636,571.86926269199,566.9474862667257,570.8053588867188,58766800
1742875200000,572.0183689196199,573.1220227068575,570.4175672260229,572.177490234375,38355700
1742961600000,571.9090077398645,573.0425195248911,563.9546412826954,565.3466796875,51848300
1743048000000,563.944681183511,567.6434930945948,561.717468314772,563.8452758789062,42164200
1743134400000,562.304173568215,563.0399428035041,551.903816900767,552.4904174804688,71662700
